Entry_No.,Car_Id,Car_Name,Car_Type_Id,Car_Type,Start_Date,End_Date,City_ID,City_Name
8024,1,Chevrolet Corvette,1,SUV,07-04-2021,30-10-2021,3,CHENNAI
8025,4,Kia Telluride,2,SEDAN,18-04-2021,11-10-2021,3,CHENNAI
8026,5,Mazda CX-5,3,HATCHBACK,08-02-2021,04-09-2021,2,MUMBAI
8027,6,Porsche 718,1,SUV,18-05-2021,13-07-2021,3,CHENNAI
8028,4,Kia Telluride,2,SEDAN,24-04-2021,30-07-2021,1,KOLKATA
8029,7,Porsche Macan,2,SEDAN,03-05-2021,14-08-2021,1,KOLKATA
8030,4,Kia Telluride,2,SEDAN,02-06-2021,07-10-2021,1,KOLKATA
8031,5,Mazda CX-5,3,HATCHBACK,08-04-2021,17-11-2021,2,MUMBAI
8032,4,Kia Telluride,3,HATCHBACK,29-05-2021,27-07-2021,2,MUMBAI
8033,4,Kia Telluride,2,SEDAN,13-06-2021,26-07-2021,1,KOLKATA
8034,3,Jeep Gladiator,3,HATCHBACK,28-06-2021,04-09-2021,3,CHENNAI
8035,2,Honda Accord,3,HATCHBACK,29-04-2021,24-10-2021,4,DELHI
8036,6,Porsche 718,1,SUV,27-04-2021,09-09-2021,1,KOLKATA
8037,6,Porsche 718,1,SUV,08-06-2021,26-09-2021,4,DELHI
8038,4,Kia Telluride,1,SUV,08-05-2021,15-10-2021,2,MUMBAI
8039,4,Kia Telluride,3,HATCHBACK,08-06-2021,18-11-2021,4,DELHI
8040,6,Porsche 718,3,HATCHBACK,14-01-2021,11-09-2021,2,MUMBAI
8041,5,Mazda CX-5,3,HATCHBACK,17-04-2021,10-12-2021,3,CHENNAI
8042,6,Porsche 718,1,SUV,18-05-2021,14-09-2021,4,DELHI
8043,2,Honda Accord,3,HATCHBACK,29-05-2021,01-09-2021,3,CHENNAI
8044,5,Mazda CX-5,3,HATCHBACK,26-03-2021,13-08-2021,4,DELHI
8045,4,Kia Telluride,2,SEDAN,16-02-2021,08-08-2021,1,KOLKATA
8046,2,Honda Accord,2,SEDAN,24-02-2021,04-11-2021,2,MUMBAI
8047,4,Kia Telluride,2,SEDAN,06-01-2021,22-08-2021,1,KOLKATA
8048,3,Jeep Gladiator,2,SEDAN,20-04-2021,10-09-2021,2,MUMBAI
8049,2,Honda Accord,1,SUV,04-02-2021,02-08-2021,4,DELHI
8050,8,Ram 1500,3,HATCHBACK,12-04-2021,14-11-2021,1,KOLKATA
8051,3,Jeep Gladiator,1,SUV,24-02-2021,12-08-2021,3,CHENNAI
8052,1,Chevrolet Corvette,2,SEDAN,01-04-2021,29-09-2021,2,MUMBAI
8053,3,Jeep Gladiator,1,SUV,11-07-2021,06-11-2021,3,CHENNAI
8054,2,Honda Accord,3,HATCHBACK,17-04-2021,27-10-2021,1,KOLKATA
8055,5,Mazda CX-5,2,SEDAN,11-06-2021,03-08-2021,3,CHENNAI
8056,1,Chevrolet Corvette,1,SUV,24-04-2021,25-08-2021,2,MUMBAI
8057,1,Chevrolet Corvette,2,SEDAN,13-07-2021,16-07-2021,2,MUMBAI
8058,8,Ram 1500,2,SEDAN,04-05-2021,08-12-2021,3,CHENNAI
8059,2,Honda Accord,1,SUV,27-04-2021,12-09-2021,3,CHENNAI
8060,6,Porsche 718,3,HATCHBACK,24-04-2021,10-10-2021,1,KOLKATA
8061,4,Kia Telluride,3,HATCHBACK,16-02-2021,01-12-2021,4,DELHI
8062,7,Porsche Macan,3,HATCHBACK,18-02-2021,14-07-2021,1,KOLKATA
8063,4,Kia Telluride,3,HATCHBACK,01-05-2021,05-08-2021,3,CHENNAI
8064,5,Mazda CX-5,2,SEDAN,19-01-2021,07-12-2021,4,DELHI
8065,7,Porsche Macan,2,SEDAN,05-02-2021,24-10-2021,2,MUMBAI
8066,6,Porsche 718,2,SEDAN,07-03-2021,19-11-2021,2,MUMBAI
8067,2,Honda Accord,2,SEDAN,05-05-2021,16-08-2021,3,CHENNAI
8068,8,Ram 1500,1,SUV,17-06-2021,24-10-2021,1,KOLKATA
8069,3,Jeep Gladiator,3,HATCHBACK,15-07-2021,21-07-2021,4,DELHI
8070,3,Jeep Gladiator,2,SEDAN,08-03-2021,04-07-2021,2,MUMBAI
8071,1,Chevrolet Corvette,2,SEDAN,08-01-2021,08-07-2021,2,MUMBAI
8072,1,Chevrolet Corvette,3,HATCHBACK,15-07-2021,06-09-2021,1,KOLKATA
8073,4,Kia Telluride,1,SUV,04-02-2021,11-07-2021,2,MUMBAI
8074,4,Kia Telluride,2,SEDAN,09-03-2021,14-12-2021,2,MUMBAI
8075,3,Jeep Gladiator,1,SUV,07-02-2021,08-12-2021,2,MUMBAI
8076,3,Jeep Gladiator,3,HATCHBACK,01-07-2021,22-08-2021,3,CHENNAI
8077,3,Jeep Gladiator,2,SEDAN,17-07-2021,09-07-2021,1,KOLKATA
8078,3,Jeep Gladiator,1,SUV,06-05-2021,05-11-2021,3,CHENNAI
8079,1,Chevrolet Corvette,2,SEDAN,13-01-2021,14-10-2021,4,DELHI
8080,4,Kia Telluride,1,SUV,17-06-2021,28-10-2021,2,MUMBAI
8081,3,Jeep Gladiator,3,HATCHBACK,23-06-2021,12-12-2021,1,KOLKATA
8082,6,Porsche 718,3,HATCHBACK,12-02-2021,09-09-2021,2,MUMBAI
8083,7,Porsche Macan,2,SEDAN,01-04-2021,18-09-2021,3,CHENNAI
8084,6,Porsche 718,1,SUV,31-05-2021,11-12-2021,4,DELHI
8085,4,Kia Telluride,3,HATCHBACK,22-04-2021,20-08-2021,1,KOLKATA
8086,6,Porsche 718,2,SEDAN,13-07-2021,04-08-2021,1,KOLKATA
8087,4,Kia Telluride,1,SUV,26-02-2021,06-07-2021,4,DELHI
8088,6,Porsche 718,2,SEDAN,22-01-2021,04-11-2021,2,MUMBAI
8089,8,Ram 1500,3,HATCHBACK,11-01-2021,08-08-2021,1,KOLKATA
8090,3,Jeep Gladiator,3,HATCHBACK,20-03-2021,02-11-2021,2,MUMBAI
8091,2,Honda Accord,2,SEDAN,13-07-2021,22-11-2021,4,DELHI
8092,6,Porsche 718,1,SUV,09-04-2021,11-07-2021,4,DELHI
8093,1,Chevrolet Corvette,3,HATCHBACK,18-02-2021,20-10-2021,4,DELHI
8094,2,Honda Accord,2,SEDAN,14-01-2021,29-08-2021,1,KOLKATA
8095,4,Kia Telluride,2,SEDAN,01-02-2021,02-08-2021,1,KOLKATA
8096,8,Ram 1500,3,HATCHBACK,12-02-2021,12-11-2021,1,KOLKATA
8097,6,Porsche 718,1,SUV,08-01-2021,13-10-2021,1,KOLKATA
8098,4,Kia Telluride,3,HATCHBACK,15-02-2021,04-08-2021,3,CHENNAI
8099,2,Honda Accord,1,SUV,20-02-2021,23-10-2021,1,KOLKATA
8100,2,Honda Accord,3,HATCHBACK,01-04-2021,10-10-2021,4,DELHI
8101,1,Chevrolet Corvette,1,SUV,01-07-2021,15-12-2021,4,DELHI
8102,7,Porsche Macan,3,HATCHBACK,07-01-2021,20-11-2021,1,KOLKATA
8103,1,Chevrolet Corvette,2,SEDAN,16-04-2021,21-07-2021,3,CHENNAI
8104,5,Mazda CX-5,2,SEDAN,29-01-2021,27-11-2021,2,MUMBAI
8105,3,Jeep Gladiator,2,SEDAN,21-01-2021,21-11-2021,2,MUMBAI
8106,8,Ram 1500,2,SEDAN,05-01-2021,13-12-2021,2,MUMBAI
8107,1,Chevrolet Corvette,3,HATCHBACK,30-04-2021,12-09-2021,1,KOLKATA
8108,1,Chevrolet Corvette,2,SEDAN,10-06-2021,18-10-2021,1,KOLKATA
8109,5,Mazda CX-5,3,HATCHBACK,27-06-2021,18-08-2021,3,CHENNAI
8110,7,Porsche Macan,1,SUV,16-04-2021,16-10-2021,2,MUMBAI
8111,1,Chevrolet Corvette,2,SEDAN,18-02-2021,25-09-2021,1,KOLKATA
8112,6,Porsche 718,3,HATCHBACK,28-06-2021,01-11-2021,2,MUMBAI
8113,7,Porsche Macan,2,SEDAN,19-02-2021,04-12-2021,3,CHENNAI
8114,3,Jeep Gladiator,1,SUV,02-06-2021,16-09-2021,4,DELHI
8115,3,Jeep Gladiator,1,SUV,22-05-2021,01-11-2021,2,MUMBAI
8116,3,Jeep Gladiator,3,HATCHBACK,06-03-2021,20-11-2021,2,MUMBAI
8117,1,Chevrolet Corvette,3,HATCHBACK,21-01-2021,14-12-2021,4,DELHI
8118,5,Mazda CX-5,3,HATCHBACK,15-02-2021,01-12-2021,2,MUMBAI
8119,6,Porsche 718,2,SEDAN,11-04-2021,25-10-2021,1,KOLKATA
8120,1,Chevrolet Corvette,3,HATCHBACK,21-05-2021,29-10-2021,2,MUMBAI
8121,6,Porsche 718,1,SUV,01-07-2021,14-11-2021,4,DELHI
8122,2,Honda Accord,2,SEDAN,22-03-2021,11-09-2021,2,MUMBAI
8123,4,Kia Telluride,3,HATCHBACK,26-03-2021,15-10-2021,4,DELHI
8124,5,Mazda CX-5,2,SEDAN,23-03-2021,07-09-2021,4,DELHI
8125,7,Porsche Macan,1,SUV,09-07-2021,08-08-2021,1,KOLKATA
8126,8,Ram 1500,2,SEDAN,01-03-2021,21-07-2021,4,DELHI
8127,1,Chevrolet Corvette,2,SEDAN,16-01-2021,19-10-2021,4,DELHI
8128,4,Kia Telluride,1,SUV,24-03-2021,12-08-2021,1,KOLKATA
8129,8,Ram 1500,2,SEDAN,16-03-2021,29-10-2021,1,KOLKATA
8130,5,Mazda CX-5,1,SUV,27-03-2021,29-10-2021,4,DELHI
8131,5,Mazda CX-5,1,SUV,22-05-2021,01-07-2021,1,KOLKATA
8132,3,Jeep Gladiator,1,SUV,03-05-2021,07-07-2021,1,KOLKATA
8133,8,Ram 1500,1,SUV,24-04-2021,05-12-2021,3,CHENNAI
8134,1,Chevrolet Corvette,1,SUV,12-06-2021,12-08-2021,3,CHENNAI
8135,8,Ram 1500,2,SEDAN,09-03-2021,07-10-2021,3,CHENNAI
8136,3,Jeep Gladiator,2,SEDAN,01-01-2021,08-08-2021,1,KOLKATA
8137,8,Ram 1500,3,HATCHBACK,30-03-2021,18-07-2021,2,MUMBAI
8138,4,Kia Telluride,2,SEDAN,25-01-2021,05-10-2021,4,DELHI
8139,8,Ram 1500,3,HATCHBACK,21-03-2021,05-10-2021,4,DELHI
8140,6,Porsche 718,3,HATCHBACK,17-05-2021,05-11-2021,2,MUMBAI
8141,6,Porsche 718,3,HATCHBACK,02-02-2021,22-08-2021,3,CHENNAI
8142,3,Jeep Gladiator,3,HATCHBACK,21-04-2021,22-08-2021,2,MUMBAI
8143,2,Honda Accord,1,SUV,19-04-2021,02-11-2021,4,DELHI
8144,6,Porsche 718,3,HATCHBACK,12-07-2021,15-08-2021,4,DELHI
8145,6,Porsche 718,3,HATCHBACK,29-05-2021,08-08-2021,2,MUMBAI
8146,3,Jeep Gladiator,1,SUV,18-07-2021,01-07-2021,2,MUMBAI
8147,7,Porsche Macan,1,SUV,18-04-2021,18-07-2021,1,KOLKATA
8148,4,Kia Telluride,2,SEDAN,27-02-2021,08-07-2021,3,CHENNAI
8149,7,Porsche Macan,1,SUV,10-05-2021,07-08-2021,4,DELHI
8150,4,Kia Telluride,1,SUV,28-03-2021,14-11-2021,2,MUMBAI
8151,7,Porsche Macan,2,SEDAN,03-04-2021,27-10-2021,3,CHENNAI
8152,1,Chevrolet Corvette,2,SEDAN,20-04-2021,09-07-2021,2,MUMBAI
8153,2,Honda Accord,2,SEDAN,28-02-2021,14-08-2021,1,KOLKATA
8154,6,Porsche 718,2,SEDAN,30-01-2021,31-07-2021,3,CHENNAI
8155,7,Porsche Macan,2,SEDAN,06-05-2021,27-08-2021,4,DELHI
8156,6,Porsche 718,2,SEDAN,13-05-2021,08-07-2021,4,DELHI
8157,5,Mazda CX-5,3,HATCHBACK,07-04-2021,31-08-2021,3,CHENNAI
8158,8,Ram 1500,1,SUV,28-04-2021,30-10-2021,1,KOLKATA
8159,5,Mazda CX-5,2,SEDAN,12-04-2021,26-09-2021,2,MUMBAI
8160,2,Honda Accord,1,SUV,02-03-2021,16-08-2021,1,KOLKATA
8161,2,Honda Accord,3,HATCHBACK,25-05-2021,17-11-2021,4,DELHI
8162,3,Jeep Gladiator,1,SUV,08-05-2021,08-11-2021,1,KOLKATA
8163,8,Ram 1500,3,HATCHBACK,01-03-2021,08-07-2021,3,CHENNAI
8164,7,Porsche Macan,1,SUV,19-06-2021,07-11-2021,2,MUMBAI
8165,1,Chevrolet Corvette,3,HATCHBACK,14-01-2021,02-07-2021,2,MUMBAI
8166,5,Mazda CX-5,1,SUV,31-01-2021,20-11-2021,1,KOLKATA
8167,1,Chevrolet Corvette,1,SUV,02-06-2021,10-09-2021,4,DELHI
8168,3,Jeep Gladiator,2,SEDAN,15-07-2021,26-09-2021,2,MUMBAI
8169,6,Porsche 718,2,SEDAN,02-03-2021,21-11-2021,1,KOLKATA
8170,8,Ram 1500,1,SUV,03-04-2021,27-08-2021,4,DELHI
8171,2,Honda Accord,1,SUV,03-02-2021,11-07-2021,1,KOLKATA
8172,2,Honda Accord,1,SUV,11-01-2021,15-10-2021,3,CHENNAI
8173,6,Porsche 718,1,SUV,02-04-2021,04-12-2021,1,KOLKATA
8174,3,Jeep Gladiator,1,SUV,16-05-2021,05-08-2021,3,CHENNAI
8175,6,Porsche 718,3,HATCHBACK,06-02-2021,31-07-2021,1,KOLKATA
8176,3,Jeep Gladiator,2,SEDAN,05-03-2021,27-08-2021,1,KOLKATA
8177,4,Kia Telluride,3,HATCHBACK,17-03-2021,07-07-2021,1,KOLKATA
8178,6,Porsche 718,3,HATCHBACK,11-04-2021,06-09-2021,4,DELHI
8179,6,Porsche 718,1,SUV,14-05-2021,14-07-2021,2,MUMBAI
8180,7,Porsche Macan,1,SUV,25-01-2021,19-11-2021,1,KOLKATA
8181,6,Porsche 718,2,SEDAN,06-05-2021,06-10-2021,3,CHENNAI
8182,8,Ram 1500,2,SEDAN,15-03-2021,17-07-2021,3,CHENNAI
8183,5,Mazda CX-5,2,SEDAN,17-02-2021,07-07-2021,1,KOLKATA
8184,4,Kia Telluride,3,HATCHBACK,21-03-2021,24-09-2021,3,CHENNAI
8185,5,Mazda CX-5,1,SUV,12-05-2021,02-08-2021,1,KOLKATA
8186,8,Ram 1500,3,HATCHBACK,10-05-2021,01-11-2021,1,KOLKATA
8187,2,Honda Accord,1,SUV,10-03-2021,16-10-2021,3,CHENNAI
8188,7,Porsche Macan,3,HATCHBACK,26-06-2021,22-11-2021,4,DELHI
8189,3,Jeep Gladiator,3,HATCHBACK,04-05-2021,01-12-2021,3,CHENNAI
8190,1,Chevrolet Corvette,1,SUV,11-07-2021,26-07-2021,4,DELHI
8191,6,Porsche 718,3,HATCHBACK,26-04-2021,01-10-2021,2,MUMBAI
8192,8,Ram 1500,3,HATCHBACK,16-02-2021,11-11-2021,3,CHENNAI
8193,5,Mazda CX-5,3,HATCHBACK,27-02-2021,14-12-2021,4,DELHI
8194,3,Jeep Gladiator,1,SUV,24-01-2021,30-09-2021,2,MUMBAI
8195,6,Porsche 718,2,SEDAN,10-02-2021,09-08-2021,1,KOLKATA
8196,8,Ram 1500,3,HATCHBACK,31-01-2021,17-07-2021,1,KOLKATA
8197,8,Ram 1500,3,HATCHBACK,09-07-2021,12-12-2021,1,KOLKATA
8198,8,Ram 1500,1,SUV,14-05-2021,08-12-2021,1,KOLKATA
8199,7,Porsche Macan,1,SUV,13-07-2021,10-07-2021,2,MUMBAI
8200,4,Kia Telluride,2,SEDAN,15-07-2021,06-11-2021,1,KOLKATA
8201,3,Jeep Gladiator,2,SEDAN,22-06-2021,27-11-2021,1,KOLKATA
8202,7,Porsche Macan,2,SEDAN,10-03-2021,30-09-2021,1,KOLKATA
8203,4,Kia Telluride,1,SUV,26-02-2021,19-10-2021,1,KOLKATA
8204,5,Mazda CX-5,3,HATCHBACK,05-03-2021,31-10-2021,4,DELHI
8205,4,Kia Telluride,1,SUV,03-01-2021,27-07-2021,3,CHENNAI
8206,3,Jeep Gladiator,3,HATCHBACK,16-04-2021,21-07-2021,1,KOLKATA
8207,4,Kia Telluride,2,SEDAN,01-04-2021,22-07-2021,1,KOLKATA
8208,1,Chevrolet Corvette,2,SEDAN,18-01-2021,22-11-2021,2,MUMBAI
8209,5,Mazda CX-5,3,HATCHBACK,21-06-2021,13-07-2021,3,CHENNAI
8210,8,Ram 1500,1,SUV,19-01-2021,15-07-2021,1,KOLKATA
8211,1,Chevrolet Corvette,3,HATCHBACK,04-01-2021,20-07-2021,2,MUMBAI
8212,1,Chevrolet Corvette,1,SUV,06-07-2021,11-11-2021,2,MUMBAI
8213,5,Mazda CX-5,2,SEDAN,08-06-2021,09-12-2021,1,KOLKATA
8214,4,Kia Telluride,1,SUV,26-03-2021,22-07-2021,3,CHENNAI
8215,6,Porsche 718,2,SEDAN,07-07-2021,20-11-2021,4,DELHI
8216,1,Chevrolet Corvette,2,SEDAN,28-05-2021,12-11-2021,2,MUMBAI
8217,6,Porsche 718,3,HATCHBACK,17-03-2021,30-10-2021,4,DELHI
8218,2,Honda Accord,2,SEDAN,08-03-2021,10-11-2021,1,KOLKATA
8219,7,Porsche Macan,3,HATCHBACK,30-06-2021,18-10-2021,1,KOLKATA
8220,3,Jeep Gladiator,3,HATCHBACK,29-06-2021,23-09-2021,3,CHENNAI
8221,8,Ram 1500,2,SEDAN,12-01-2021,19-07-2021,2,MUMBAI
8222,3,Jeep Gladiator,3,HATCHBACK,12-07-2021,02-10-2021,1,KOLKATA
8223,5,Mazda CX-5,1,SUV,21-06-2021,09-08-2021,4,DELHI
8224,6,Porsche 718,3,HATCHBACK,17-04-2021,02-11-2021,4,DELHI
8225,1,Chevrolet Corvette,3,HATCHBACK,23-02-2021,17-12-2021,2,MUMBAI
8226,7,Porsche Macan,3,HATCHBACK,15-04-2021,08-10-2021,3,CHENNAI
8227,8,Ram 1500,2,SEDAN,09-04-2021,24-11-2021,2,MUMBAI
8228,2,Honda Accord,2,SEDAN,02-01-2021,06-10-2021,1,KOLKATA
8229,5,Mazda CX-5,3,HATCHBACK,14-01-2021,10-09-2021,4,DELHI
8230,2,Honda Accord,2,SEDAN,13-02-2021,02-10-2021,4,DELHI
8231,5,Mazda CX-5,2,SEDAN,07-05-2021,10-08-2021,2,MUMBAI
8232,1,Chevrolet Corvette,1,SUV,15-06-2021,18-11-2021,1,KOLKATA
8233,6,Porsche 718,1,SUV,15-02-2021,05-08-2021,4,DELHI
8234,7,Porsche Macan,3,HATCHBACK,17-03-2021,07-07-2021,4,DELHI
8235,2,Honda Accord,1,SUV,02-03-2021,22-09-2021,4,DELHI
8236,5,Mazda CX-5,2,SEDAN,17-03-2021,15-11-2021,2,MUMBAI
8237,7,Porsche Macan,3,HATCHBACK,11-06-2021,14-09-2021,4,DELHI
8238,2,Honda Accord,2,SEDAN,15-01-2021,27-08-2021,1,KOLKATA
8239,8,Ram 1500,3,HATCHBACK,27-02-2021,12-09-2021,4,DELHI
8240,3,Jeep Gladiator,3,HATCHBACK,17-06-2021,03-12-2021,3,CHENNAI
8241,7,Porsche Macan,1,SUV,09-05-2021,31-07-2021,1,KOLKATA
8242,6,Porsche 718,1,SUV,16-07-2021,16-08-2021,2,MUMBAI
8243,3,Jeep Gladiator,1,SUV,29-01-2021,22-09-2021,3,CHENNAI
8244,6,Porsche 718,3,HATCHBACK,18-02-2021,25-10-2021,1,KOLKATA
8245,7,Porsche Macan,1,SUV,17-02-2021,10-10-2021,1,KOLKATA
8246,2,Honda Accord,1,SUV,28-04-2021,18-10-2021,4,DELHI
8247,7,Porsche Macan,2,SEDAN,15-03-2021,27-07-2021,2,MUMBAI
8248,2,Honda Accord,2,SEDAN,09-04-2021,29-10-2021,3,CHENNAI
8249,2,Honda Accord,3,HATCHBACK,24-05-2021,06-09-2021,4,DELHI
8250,8,Ram 1500,3,HATCHBACK,07-04-2021,06-09-2021,4,DELHI
8251,6,Porsche 718,1,SUV,17-01-2021,31-10-2021,1,KOLKATA
8252,5,Mazda CX-5,1,SUV,03-04-2021,24-07-2021,1,KOLKATA
8253,7,Porsche Macan,1,SUV,25-05-2021,03-12-2021,1,KOLKATA
8254,2,Honda Accord,2,SEDAN,09-06-2021,25-11-2021,2,MUMBAI
8255,2,Honda Accord,3,HATCHBACK,15-06-2021,27-07-2021,1,KOLKATA
8256,1,Chevrolet Corvette,2,SEDAN,02-03-2021,02-09-2021,4,DELHI
8257,4,Kia Telluride,1,SUV,30-06-2021,14-10-2021,4,DELHI
8258,7,Porsche Macan,2,SEDAN,25-03-2021,27-11-2021,3,CHENNAI
8259,6,Porsche 718,1,SUV,07-07-2021,30-10-2021,3,CHENNAI
8260,7,Porsche Macan,3,HATCHBACK,15-03-2021,06-12-2021,3,CHENNAI
8261,6,Porsche 718,2,SEDAN,02-01-2021,16-12-2021,1,KOLKATA
8262,6,Porsche 718,1,SUV,08-04-2021,17-08-2021,4,DELHI
8263,3,Jeep Gladiator,2,SEDAN,01-06-2021,03-08-2021,1,KOLKATA
8264,1,Chevrolet Corvette,1,SUV,15-05-2021,09-10-2021,2,MUMBAI
8265,6,Porsche 718,1,SUV,03-02-2021,05-09-2021,2,MUMBAI
8266,8,Ram 1500,1,SUV,15-05-2021,17-10-2021,4,DELHI
8267,2,Honda Accord,2,SEDAN,13-06-2021,03-08-2021,3,CHENNAI
8268,3,Jeep Gladiator,1,SUV,27-06-2021,26-11-2021,4,DELHI
8269,1,Chevrolet Corvette,2,SEDAN,30-06-2021,04-07-2021,4,DELHI
8270,7,Porsche Macan,1,SUV,08-02-2021,30-07-2021,4,DELHI
8271,3,Jeep Gladiator,1,SUV,21-04-2021,26-10-2021,4,DELHI
8272,3,Jeep Gladiator,1,SUV,31-03-2021,07-11-2021,4,DELHI
8273,5,Mazda CX-5,1,SUV,22-02-2021,03-08-2021,2,MUMBAI
8274,6,Porsche 718,1,SUV,06-02-2021,07-09-2021,4,DELHI
8275,8,Ram 1500,3,HATCHBACK,22-06-2021,02-07-2021,4,DELHI
8276,1,Chevrolet Corvette,1,SUV,24-01-2021,30-07-2021,4,DELHI
8277,5,Mazda CX-5,2,SEDAN,17-02-2021,21-08-2021,1,KOLKATA
8278,4,Kia Telluride,2,SEDAN,17-06-2021,26-11-2021,2,MUMBAI
8279,5,Mazda CX-5,1,SUV,23-01-2021,28-08-2021,1,KOLKATA
8280,8,Ram 1500,1,SUV,02-05-2021,15-09-2021,1,KOLKATA
8281,6,Porsche 718,1,SUV,03-04-2021,18-09-2021,3,CHENNAI
8282,7,Porsche Macan,2,SEDAN,08-03-2021,24-08-2021,4,DELHI
8283,2,Honda Accord,3,HATCHBACK,07-02-2021,23-07-2021,1,KOLKATA
8284,6,Porsche 718,2,SEDAN,10-06-2021,31-07-2021,2,MUMBAI
8285,3,Jeep Gladiator,1,SUV,26-04-2021,05-10-2021,2,MUMBAI
8286,5,Mazda CX-5,2,SEDAN,18-05-2021,07-07-2021,4,DELHI
8287,4,Kia Telluride,2,SEDAN,01-01-2021,26-07-2021,1,KOLKATA
8288,3,Jeep Gladiator,1,SUV,26-02-2021,22-10-2021,4,DELHI
8289,4,Kia Telluride,3,HATCHBACK,05-02-2021,17-12-2021,3,CHENNAI
8290,3,Jeep Gladiator,3,HATCHBACK,16-03-2021,02-07-2021,2,MUMBAI
8291,2,Honda Accord,2,SEDAN,04-02-2021,21-07-2021,4,DELHI
8292,5,Mazda CX-5,1,SUV,14-01-2021,15-09-2021,4,DELHI
8293,2,Honda Accord,2,SEDAN,08-03-2021,08-10-2021,2,MUMBAI
8294,3,Jeep Gladiator,1,SUV,05-01-2021,21-07-2021,2,MUMBAI
8295,5,Mazda CX-5,3,HATCHBACK,26-04-2021,11-12-2021,4,DELHI
8296,4,Kia Telluride,3,HATCHBACK,02-07-2021,02-12-2021,4,DELHI
8297,4,Kia Telluride,3,HATCHBACK,01-02-2021,31-08-2021,3,CHENNAI
8298,3,Jeep Gladiator,1,SUV,05-01-2021,23-08-2021,2,MUMBAI
8299,4,Kia Telluride,2,SEDAN,03-03-2021,21-10-2021,3,CHENNAI
8300,6,Porsche 718,3,HATCHBACK,02-01-2021,23-07-2021,4,DELHI
8301,8,Ram 1500,3,HATCHBACK,18-02-2021,18-07-2021,1,KOLKATA
8302,2,Honda Accord,2,SEDAN,07-03-2021,21-09-2021,2,MUMBAI
8303,5,Mazda CX-5,2,SEDAN,15-07-2021,17-10-2021,2,MUMBAI
8304,8,Ram 1500,1,SUV,01-06-2021,10-11-2021,2,MUMBAI
8305,8,Ram 1500,2,SEDAN,25-06-2021,29-09-2021,2,MUMBAI
8306,1,Chevrolet Corvette,1,SUV,09-06-2021,21-11-2021,3,CHENNAI
8307,8,Ram 1500,1,SUV,15-02-2021,18-11-2021,3,CHENNAI
8308,4,Kia Telluride,2,SEDAN,23-01-2021,07-09-2021,4,DELHI
8309,2,Honda Accord,1,SUV,11-02-2021,05-10-2021,1,KOLKATA
8310,1,Chevrolet Corvette,3,HATCHBACK,29-01-2021,15-07-2021,2,MUMBAI
8311,6,Porsche 718,2,SEDAN,13-03-2021,13-09-2021,2,MUMBAI
8312,5,Mazda CX-5,2,SEDAN,18-07-2021,16-07-2021,3,CHENNAI
8313,1,Chevrolet Corvette,1,SUV,09-06-2021,02-08-2021,4,DELHI
8314,5,Mazda CX-5,1,SUV,05-05-2021,12-12-2021,4,DELHI
8315,3,Jeep Gladiator,3,HATCHBACK,11-03-2021,28-09-2021,4,DELHI
8316,8,Ram 1500,1,SUV,01-05-2021,21-09-2021,2,MUMBAI
8317,7,Porsche Macan,1,SUV,15-06-2021,02-10-2021,2,MUMBAI
8318,8,Ram 1500,2,SEDAN,09-03-2021,16-07-2021,3,CHENNAI
8319,3,Jeep Gladiator,2,SEDAN,10-03-2021,25-08-2021,3,CHENNAI
8320,4,Kia Telluride,2,SEDAN,21-01-2021,21-09-2021,3,CHENNAI
8321,3,Jeep Gladiator,2,SEDAN,19-05-2021,21-08-2021,2,MUMBAI
8322,3,Jeep Gladiator,1,SUV,13-01-2021,29-07-2021,3,CHENNAI
8323,4,Kia Telluride,3,HATCHBACK,21-05-2021,20-07-2021,4,DELHI
8324,3,Jeep Gladiator,1,SUV,23-04-2021,26-10-2021,1,KOLKATA
8325,1,Chevrolet Corvette,1,SUV,17-07-2021,13-12-2021,4,DELHI
8326,8,Ram 1500,1,SUV,18-02-2021,13-08-2021,2,MUMBAI
8327,7,Porsche Macan,1,SUV,02-04-2021,15-10-2021,2,MUMBAI
8328,6,Porsche 718,2,SEDAN,06-04-2021,17-08-2021,4,DELHI
8329,3,Jeep Gladiator,2,SEDAN,19-03-2021,14-09-2021,2,MUMBAI
8330,2,Honda Accord,2,SEDAN,05-03-2021,13-12-2021,4,DELHI
8331,3,Jeep Gladiator,1,SUV,23-04-2021,30-09-2021,2,MUMBAI
8332,7,Porsche Macan,2,SEDAN,18-01-2021,07-11-2021,2,MUMBAI
8333,8,Ram 1500,3,HATCHBACK,17-05-2021,10-11-2021,3,CHENNAI
8334,1,Chevrolet Corvette,2,SEDAN,29-03-2021,25-11-2021,2,MUMBAI
8335,5,Mazda CX-5,3,HATCHBACK,01-02-2021,05-12-2021,4,DELHI
8336,1,Chevrolet Corvette,3,HATCHBACK,16-07-2021,04-07-2021,2,MUMBAI
8337,1,Chevrolet Corvette,3,HATCHBACK,20-01-2021,16-10-2021,4,DELHI
8338,5,Mazda CX-5,1,SUV,29-04-2021,11-12-2021,4,DELHI
8339,2,Honda Accord,1,SUV,10-05-2021,01-10-2021,2,MUMBAI
8340,1,Chevrolet Corvette,3,HATCHBACK,11-03-2021,22-07-2021,4,DELHI
8341,6,Porsche 718,2,SEDAN,05-07-2021,08-07-2021,3,CHENNAI
